RXCUI,drug_name,therapeutic_subgroup,n_plans_total,rate_pa,rate_st,rate_ql,rate_pa_only,rate_pa_st,rate_pa_ql,rate_triple,rate_none,n_plans_pa,n_plans_st,n_plans_ql,n_plans_triple
847261,"3 ML insulin glulisine, human 100 UNT/ML Pen Injector [Apidra]",DRUGS USED IN DIABETES,10,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.2,8,0,0,0
847254,"3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector [Humalog Mix]",DRUGS USED IN DIABETES,1858,0.004305705059203444,0.0,0.17330462863293863,0.004305705059203444,0.0,0.0,0.0,0.8223896663078579,8,0,322,0
847252,"3 ML insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Pen Injector",DRUGS USED IN DIABETES,1436,0.0,0.006267409470752089,0.03690807799442897,0.0,0.0,0.0,0.0,0.963091922005571,0,9,53,0
847247,1.5 ML somatropin 3.33 MG/ML Pen Injector [Norditropin],PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,839,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,839,0,0,0
847245,1.5 ML somatropin 10 MG/ML Pen Injector [Norditropin],PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,839,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,839,0,0,0
847232,3 ML insulin glargine 100 UNT/ML Pen Injector [Lantus],DRUGS USED IN DIABETES,4513,0.0,0.00022158209616662973,0.18590737868380236,0.0,0.0,0.0,0.0,0.8140926213161976,0,1,839,0
844590,theophylline 100 MG Extended Release Oral Capsule [Theo-24],DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
847199,"3 ML insulin isophane, human 100 UNT/ML Pen Injector [Humulin N]",,1998,0.004004004004004004,0.0,0.16866866866866867,0.004004004004004004,0.0,0.0,0.0,0.8273273273273273,8,0,337,0
847189,"3 ML insulin isophane, human 70 UNT/ML / insulin, regular, human 30 UNT/ML Pen Injector [Humulin]",DRUGS USED IN DIABETES,1998,0.004004004004004004,0.0,0.16866866866866867,0.004004004004004004,0.0,0.0,0.0,0.8273273273273273,8,0,337,0
846378,24 HR levetiracetam 750 MG Extended Release Oral Tablet,ANTIEPILEPTICS,4995,0.0,0.0,0.2602602602602603,0.0,0.0,0.0,0.0,0.7397397397397397,0,0,1300,0
846192,{21 (dexamethasone 1.5 MG Oral Tablet) } Pack,,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
845515,everolimus 5 MG Oral Tablet,IMMUNOSUPPRESSANTS,5085,0.9785644051130776,0.0,0.7325467059980334,0.24778761061946902,0.0,0.7307767944936087,0.0,0.01966568338249754,4976,0,3725,0
845507,everolimus 10 MG Oral Tablet,IMMUNOSUPPRESSANTS,5085,0.9785644051130776,0.0,0.7325467059980334,0.24778761061946902,0.0,0.7307767944936087,0.0,0.01966568338249754,4976,0,3725,0
845488,ramipril 1.25 MG Oral Capsule,AGENTS ACTING ON THE RENIN-ANGIOTENSIN SYSTEM,5085,0.0,0.0,0.007472959685349066,0.0,0.0,0.0,0.0,0.9925270403146509,0,0,38,0
844829,theophylline 400 MG Extended Release Oral Capsule [Theo-24],DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
844813,theophylline 200 MG Extended Release Oral Capsule [Theo-24],DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
844591,theophylline 300 MG Extended Release Oral Capsule [Theo-24],DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
847213,"3 ML insulin lispro 50 UNT/ML / insulin lispro protamine, human 50 UNT/ML Pen Injector [Humalog Mix]",DRUGS USED IN DIABETES,1855,0.00431266846361186,0.0,0.17142857142857143,0.00431266846361186,0.0,0.0,0.0,0.8242587601078167,8,0,318,0
834046,penicillin V potassium 25 MG/ML Oral Solution,ANTIBACTERIALS FOR SYSTEMIC USE,5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834040,penicillin V potassium 50 MG/ML Oral Solution,ANTIBACTERIALS FOR SYSTEMIC USE,5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834022,ketorolac tromethamine 10 MG Oral Tablet,ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS,2381,0.4166316673666527,0.0,0.8026039479210416,0.10709785804283914,0.0,0.3095338093238135,0.0,0.09029819403611927,992,0,1911,0
833713,24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet,ANALGESICS,2250,0.19377777777777777,0.38,0.9755555555555555,0.0,0.0,0.19377777777777777,0.0,0.024444444444444446,436,855,2195,0
833711,24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet,ANALGESICS,2254,0.16326530612244897,0.3793256433007986,0.976929902395741,0.0,0.0,0.16326530612244897,0.0,0.023070097604259095,368,855,2202,0
833709,24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet,ANALGESICS,2254,0.16326530612244897,0.3793256433007986,0.976929902395741,0.0,0.0,0.16326530612244897,0.0,0.023070097604259095,368,855,2202,0
833528,amiodarone hydrochloride 200 MG Oral Tablet,CARDIAC THERAPY,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
833461,betamethasone 0.5 MG/ML / calcipotriene 0.05 MG/ML Topical Lotion,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",182,0.19230769230769232,0.054945054945054944,0.12637362637362637,0.12637362637362637,0.0,0.06593406593406594,0.0,0.7472527472527473,35,10,23,0
833234,mesalamine 800 MG Delayed Release Oral Tablet,"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",1802,0.0,0.0,0.11986681465038845,0.0,0.0,0.0,0.0,0.8801331853496115,0,0,216,0
835835,"cyclosporine, modified 100 MG Oral Capsule [Gengraf]",IMMUNOSUPPRESSANTS,4118,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4118,0,0,0
833213,dexlansoprazole 60 MG Delayed Release Oral Capsule,DRUGS FOR ACID RELATED DISORDERS,2113,0.0,0.026502602934216753,0.9891150023663038,0.0,0.0,0.0,0.0,0.010884997633696167,0,56,2090,0
833204,dexlansoprazole 30 MG Delayed Release Oral Capsule,DRUGS FOR ACID RELATED DISORDERS,2113,0.0,0.026502602934216753,0.9891150023663038,0.0,0.0,0.0,0.0,0.010884997633696167,0,56,2090,0
833151,{5 (milnacipran hydrochloride 12.5 MG Oral Tablet [Savella]) / 8 (milnacipran hydrochloride 25 MG Oral Tablet [Savella]) / 42 (milnacipran hydrochloride 50 MG Oral Tablet [Savella]) } Pack [Savella 4-Week Titration],,1680,0.11726190476190476,0.017857142857142856,0.3101190476190476,0.1125,0.0,0.004761904761904762,0.0,0.5738095238095238,197,30,521,0
833149,milnacipran hydrochloride 25 MG Oral Tablet [Savella],PSYCHOANALEPTICS,1680,0.11726190476190476,0.017857142857142856,0.4380952380952381,0.005952380952380952,0.0,0.1113095238095238,0.0,0.5523809523809524,197,30,736,0
833146,milnacipran hydrochloride 50 MG Oral Tablet [Savella],PSYCHOANALEPTICS,1680,0.11726190476190476,0.017857142857142856,0.4380952380952381,0.005952380952380952,0.0,0.1113095238095238,0.0,0.5523809523809524,197,30,736,0
833143,milnacipran hydrochloride 12.5 MG Oral Tablet [Savella],PSYCHOANALEPTICS,1680,0.11726190476190476,0.017857142857142856,0.4380952380952381,0.005952380952380952,0.0,0.1113095238095238,0.0,0.5523809523809524,197,30,736,0
833139,milnacipran hydrochloride 100 MG Oral Tablet [Savella],PSYCHOANALEPTICS,1680,0.11726190476190476,0.017857142857142856,0.42916666666666664,0.005952380952380952,0.0,0.1113095238095238,0.0,0.5523809523809524,197,30,721,0
833008,desmopressin acetate 0.2 MG Oral Tablet,PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,5085,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.9970501474926253,0,0,15,0
832731,Microencapsulated potassium chloride 15 MEQ Extended Release Oral Tablet [Klor-Con],MINERAL SUPPLEMENTS,4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
832718,potassium chloride 8 MEQ Extended Release Oral Tablet [Klor-Con],MINERAL SUPPLEMENTS,4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
833217,diltiazem hydrochloride 30 MG Oral Tablet,CALCIUM CHANNEL BLOCKERS,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
835831,testosterone cypionate 100 MG/ML Injectable Solution [Depo-testosterone],SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,1357,0.8319823139277819,0.0,0.0,0.8319823139277819,0.0,0.0,0.0,0.16801768607221812,1129,0,0,0
835829,testosterone cypionate 100 MG/ML Injectable Solution,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,5036,0.49225575853852266,0.0,0.0,0.49225575853852266,0.0,0.0,0.0,0.5077442414614773,2479,0,0,0
835809,testosterone enanthate 200 MG/ML Injectable Solution,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,5085,0.6261553588987218,0.0,0.22300884955752212,0.4245821042281219,0.0,0.2015732546705998,0.0,0.3524090462143559,3184,0,1134,0
835726,acamprosate calcium 333 MG Delayed Release Oral Tablet,OTHER NERVOUS SYSTEM DRUGS in ATC,5085,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0,0.9970501474926253,0,0,15,0
835603,tramadol hydrochloride 50 MG Oral Tablet,ANALGESICS,5069,0.010258433616097849,0.0,0.9368711777470902,0.0,0.0,0.010258433616097849,0.0,0.06312882225290985,52,0,4749,0
835593,imipramine hydrochloride 10 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.3504424778761062,0.0,0.0,0.3504424778761062,0.0,0.0,0.0,0.6495575221238938,1782,0,0,0
835591,imipramine pamoate 100 MG Oral Capsule,PSYCHOANALEPTICS,397,0.345088161209068,0.0,0.022670025188916875,0.3224181360201511,0.0,0.022670025188916875,0.0,0.654911838790932,137,0,9,0
835589,imipramine pamoate 125 MG Oral Capsule,PSYCHOANALEPTICS,397,0.345088161209068,0.0,0.022670025188916875,0.3224181360201511,0.0,0.022670025188916875,0.0,0.654911838790932,137,0,9,0
835577,imipramine pamoate 150 MG Oral Capsule,PSYCHOANALEPTICS,397,0.345088161209068,0.0,0.022670025188916875,0.3224181360201511,0.0,0.022670025188916875,0.0,0.654911838790932,137,0,9,0
834061,penicillin V potassium 250 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
835568,imipramine hydrochloride 50 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.3504424778761062,0.0,0.0,0.3504424778761062,0.0,0.0,0.0,0.6495575221238938,1782,0,0,0
835564,imipramine hydrochloride 25 MG Oral Tablet,PSYCHOANALEPTICS,5085,0.3504424778761062,0.0,0.0,0.3504424778761062,0.0,0.0,0.0,0.6495575221238938,1782,0,0,0
834350,amiodarone hydrochloride 400 MG Oral Tablet [Pacerone],CARDIAC THERAPY,3771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834348,amiodarone hydrochloride 400 MG Oral Tablet,CARDIAC THERAPY,4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834346,amiodarone hydrochloride 200 MG Oral Tablet [Pacerone],CARDIAC THERAPY,3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834241,febuxostat 80 MG Oral Tablet,ANTIGOUT PREPARATIONS,4136,0.06213733075435203,0.6726305609284333,0.28167311411992263,0.059235976789168275,0.0,0.0029013539651837525,0.0,0.24226305609284332,257,2782,1165,0
834235,febuxostat 40 MG Oral Tablet,ANTIGOUT PREPARATIONS,4140,0.06207729468599034,0.6729468599033817,0.28792270531400965,0.059178743961352656,0.0,0.002898550724637681,0.0,0.23647342995169082,257,2786,1192,0
834137,chlorhexidine gluconate 1.2 MG/ML Mouthwash [Periogard],STOMATOLOGICAL PREPARATIONS,4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834127,chlorhexidine gluconate 1.2 MG/ML Mouthwash,STOMATOLOGICAL PREPARATIONS,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
834102,penicillin V potassium 500 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,5085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
835572,imipramine pamoate 75 MG Oral Capsule,PSYCHOANALEPTICS,397,0.345088161209068,0.0,0.022670025188916875,0.3224181360201511,0.0,0.022670025188916875,0.0,0.654911838790932,137,0,9,0
1652639,3 ML insulin lispro 100 UNT/ML Pen Injector,DRUGS USED IN DIABETES,1433,0.0,0.0,0.03349616189811584,0.0,0.0,0.0,0.0,0.9665038381018841,0,0,48,0
1652242,3 ML insulin lispro 200 UNT/ML Pen Injector [Humalog],DRUGS USED IN DIABETES,1851,0.004321988114532685,0.0,0.17125877903835765,0.004321988114532685,0.0,0.0,0.0,0.8244192328471097,8,0,317,0
1652084,{24 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 4 (ferrous fumarate 75 MG Oral Tablet) } Pack [Junel Fe 24 1/20 28 Day],,4039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1651275,60 ACTUAT olodaterol 0.0025 MG/ACTUAT / tiotropium 0.0025 MG/ACTUAT Inhalation Spray [Stiolto],DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,3167,0.0,0.0,0.9324281654562677,0.0,0.0,0.0,0.0,0.06757183454373224,0,0,2953,0
1650976,2.63 ML paliperidone palmitate 311 MG/ML Prefilled Syringe [Invega],PSYCHOLEPTICS,4934,0.022902310498581272,0.0036481556546412645,0.756586947709769,0.00526955816781516,0.0,0.017632752330766114,0.0,0.2381434941224159,113,18,3733,0
1650974,1.75 ML paliperidone palmitate 312 MG/ML Prefilled Syringe [Invega],PSYCHOLEPTICS,4934,0.022902310498581272,0.0036481556546412645,0.756586947709769,0.00526955816781516,0.0,0.017632752330766114,0.0,0.2381434941224159,113,18,3733,0
1650972,1.32 ML paliperidone palmitate 311 MG/ML Prefilled Syringe [Invega],PSYCHOLEPTICS,4934,0.022902310498581272,0.0036481556546412645,0.756586947709769,0.00526955816781516,0.0,0.017632752330766114,0.0,0.2381434941224159,113,18,3733,0
1650968,0.88 ML paliperidone palmitate 310 MG/ML Prefilled Syringe [Invega],PSYCHOLEPTICS,4934,0.022902310498581272,0.0036481556546412645,0.7578029995946494,0.00526955816781516,0.0,0.017632752330766114,0.0,0.23692744223753548,113,18,3739,0
1650901,0.5 ML interferon beta-1a 0.06 MG/ML Auto-Injector [Avonex],IMMUNOSTIMULANTS,1034,0.7659574468085106,0.0,0.7843326885880078,0.0851063829787234,0.0,0.6808510638297872,0.0,0.13056092843326886,792,0,811,0
2611266,bupropion hydrochloride 105 MG / dextromethorphan hydrobromide 45 MG Extended Release Oral Tablet [Auvelity],PSYCHOANALEPTICS,5085,0.37482792527040315,0.36047197640117995,0.7657817109144542,0.002359882005899705,0.0,0.37246804326450345,0.0,0.20019665683382498,1906,1833,3894,0
1650444,doxycycline monohydrate 150 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1650282,{6 (0.2 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif]) } Pack [Rebif Rebidose],,323,0.48297213622291024,0.09287925696594428,0.4984520123839009,0.05572755417956656,0.0,0.42724458204334365,0.0,0.3993808049535604,156,30,161,0
1650143,doxycycline hyclate 100 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,5075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1650142,doxycycline monohydrate 100 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1650030,doxycycline monohydrate 5 MG/ML Oral Suspension,ANTIBACTERIALS FOR SYSTEMIC USE,4209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1650004,0.5 ML interferon beta-1a 0.088 MG/ML Auto-Injector [Rebif],IMMUNOSTIMULANTS,323,0.48297213622291024,0.09287925696594428,0.4984520123839009,0.05572755417956656,0.0,0.42724458204334365,0.0,0.3993808049535604,156,30,161,0
1649996,0.5 ML interferon beta-1a 0.044 MG/ML Auto-Injector [Rebif],IMMUNOSTIMULANTS,315,0.49523809523809526,0.09523809523809523,0.4857142857142857,0.05714285714285714,0.0,0.4380952380952381,0.0,0.4095238095238095,156,30,153,0
1649990,doxycycline monohydrate 100 MG Oral Capsule,ANTIBACTERIALS FOR SYSTEMIC USE,4928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1649988,doxycycline hyclate 100 MG Oral Capsule,ANTIBACTERIALS FOR SYSTEMIC USE,5075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1650446,doxycycline hyclate 150 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1655960,2 ML methotrexate 25 MG/ML Injection,ANTINEOPLASTIC AGENTS,5085,0.28829891838741395,0.0,0.0,0.28829891838741395,0.0,0.0,0.0,0.711701081612586,1466,0,0,0
1655934,ivacaftor 125 MG / lumacaftor 200 MG Oral Tablet [ORKAMBI],OTHER RESPIRATORY SYSTEM PRODUCTS in ATC,3873,0.9741802220500904,0.0,0.9431964885101988,0.030983733539891558,0.0,0.9431964885101988,0.0,0.025819777949909632,3773,0,3653,0
1655728,0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira],IMMUNOSUPPRESSANTS,2102,1.0,0.0,0.9310180780209324,0.06898192197906755,0.0,0.9310180780209324,0.0,0.0,2102,0,1957,0
1654955,1 ML darbepoetin alfa 0.2 MG/ML Injection [Aranesp],ANTIANEMIC PREPARATIONS,1363,0.9156272927366104,0.0,0.0,0.9156272927366104,0.0,0.0,0.0,0.08437270726338958,1248,0,0,0
1654630,1 ML glatiramer acetate 20 MG/ML Prefilled Syringe [Glatopa],,4877,0.76563461144146,0.0,0.957145786344064,0.015378306335862211,0.0,0.7502563051055977,0.0,0.027475907320073815,3734,0,4668,0
1654079,0.5 ML ustekinumab 90 MG/ML Injection [Stelara],IMMUNOSUPPRESSANTS,4781,0.979083873666597,0.0008366450533361222,0.9408073624764693,0.03743986613679147,0.0008366450533361222,0.9408073624764693,0.0,0.020916126333403055,4681,4,4498,0
1654077,0.5 ML ustekinumab 90 MG/ML Injection,IMMUNOSUPPRESSANTS,4781,0.9769922610332566,0.0008366450533361222,0.9403890399498013,0.037858188663459524,0.0008366450533361222,0.938297427316461,0.0,0.020916126333403055,4671,4,4496,0
1653792,eluxadoline 75 MG Oral Tablet [Viberzi],"ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS",522,0.5478927203065134,0.0,0.6743295019157088,0.1053639846743295,0.0,0.4425287356321839,0.0,0.22030651340996169,286,0,352,0
1653579,"BCG, live, Tice strain 50 MG Injection",,5085,0.0,0.0,0.1592920353982301,0.0,0.0,0.0,0.0,0.8407079646017699,0,0,810,0
1652640,3 ML insulin lispro 100 UNT/ML Pen Injector [Humalog],DRUGS USED IN DIABETES,1973,0.0040547389761784085,0.0,0.16320324379118095,0.0040547389761784085,0.0,0.0,0.0,0.8327420172326406,8,0,322,0
1653243,1 ML secukinumab 150 MG/ML Auto-Injector [Cosentyx],IMMUNOSUPPRESSANTS,3770,0.9721485411140584,0.0,0.9071618037135278,0.0649867374005305,0.0,0.9071618037135278,0.0,0.027851458885941646,3665,0,3420,0
1653225,1 ML etanercept 50 MG/ML Auto-Injector [Enbrel],IMMUNOSUPPRESSANTS,5085,0.9791543756145527,0.0,0.9443461160275319,0.03480825958702065,0.0,0.9443461160275319,0.0,0.020845624385447393,4979,0,4802,0
1653217,sapropterin dihydrochloride 500 MG Powder for Oral Solution,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS in ATC,3528,0.7111678004535147,0.0,0.0,0.7111678004535147,0.0,0.0,0.0,0.28883219954648526,2509,0,0,0
1653204,"3 ML insulin aspart, human 100 UNT/ML Pen Injector [NovoLog]",DRUGS USED IN DIABETES,5085,0.0,0.0019665683382497543,0.10462143559488692,0.0,0.0,0.0,0.0,0.8953785644051131,0,10,532,0
1653198,"3 ML insulin aspart, human 100 UNT/ML Cartridge [NovoLog]",DRUGS USED IN DIABETES,5085,0.0,0.0019665683382497543,0.10462143559488692,0.0,0.0,0.0,0.0,0.8953785644051131,0,10,532,0
1653166,1 ML golimumab 100 MG/ML Auto-Injector [Simponi],IMMUNOSUPPRESSANTS,41,0.975609756097561,0.0,0.4634146341463415,0.5121951219512195,0.0,0.4634146341463415,0.0,0.024390243902439025,40,0,19,0
1653144,0.5 ML golimumab 100 MG/ML Auto-Injector [Simponi],IMMUNOSUPPRESSANTS,41,0.975609756097561,0.0,0.4634146341463415,0.5121951219512195,0.0,0.4634146341463415,0.0,0.024390243902439025,40,0,19,0
1652674,doxycycline hyclate 50 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1652673,doxycycline monohydrate 50 MG Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1652646,3 ML insulin lispro 100 UNT/ML Cartridge [Humalog],DRUGS USED IN DIABETES,1975,0.004050632911392405,0.0,0.1640506329113924,0.004050632911392405,0.0,0.0,0.0,0.8318987341772152,8,0,324,0
1653433,doxycycline hyclate 50 MG Delayed Release Oral Tablet,ANTIBACTERIALS FOR SYSTEMIC USE,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1607784,deferasirox 180 MG Oral Tablet,ALL OTHER THERAPEUTIC PRODUCTS,4687,0.951781523362492,0.0,0.0032003413697461063,0.951781523362492,0.0,0.0,0.0,0.0450181352677619,4461,0,15,0
1607617,24 HR desvenlafaxine succinate 25 MG Extended Release Oral Tablet,PSYCHOANALEPTICS,5085,0.0,0.0019665683382497543,0.8863323500491642,0.0,0.0,0.0,0.0,0.1136676499508358,0,10,4507,0
1606870,ivacaftor 75 MG Oral Granules [Kalydeco],OTHER RESPIRATORY SYSTEM PRODUCTS in ATC,3475,0.9997122302158273,0.0,0.9323741007194245,0.06733812949640287,0.0,0.9323741007194245,0.0,0.00028776978417266187,3474,0,3240,0
1606866,ivacaftor 50 MG Oral Granules [Kalydeco],OTHER RESPIRATORY SYSTEM PRODUCTS in ATC,3475,0.9997122302158273,0.0,0.9323741007194245,0.06733812949640287,0.0,0.9323741007194245,0.0,0.00028776978417266187,3474,0,3240,0
1606490,asenapine 2.5 MG Sublingual Tablet [Saphris],PSYCHOLEPTICS,28,0.6428571428571429,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.0,0.07142857142857142,0.0,0.0,18,10,2,0
1606349,metoprolol tartrate 75 MG Oral Tablet,BETA BLOCKING AGENTS,3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1606347,metoprolol tartrate 37.5 MG Oral Tablet,BETA BLOCKING AGENTS,3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1606337,asenapine 2.5 MG Sublingual Tablet,PSYCHOLEPTICS,5085,0.2584070796460177,0.010029498525073746,0.952212389380531,0.004916420845624385,0.0,0.2534906588003933,0.0,0.03775811209439528,1314,51,4842,0
1605455,{4 (apremilast 10 MG Oral Tablet [Otezla]) / 4 (apremilast 20 MG Oral Tablet [Otezla]) / 47 (apremilast 30 MG Oral Tablet [Otezla]) } Pack [Otezla 28-Day 10/20/30 Starter Pack],,2928,1.0,0.0,0.7937158469945356,0.2062841530054645,0.0,0.7937158469945356,0.0,0.0,2928,0,2324,0
1649964,1.6 ML filgrastim 0.3 MG/ML Injection [Neupogen],IMMUNOSTIMULANTS,272,0.8970588235294118,0.003676470588235294,0.0,0.8970588235294118,0.0,0.0,0.0,0.09926470588235294,244,1,0,0
1605172,0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe [Aranesp],ANTIANEMIC PREPARATIONS,1254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1254,0,0,0
1605088,isotretinoin 30 MG Oral Capsule [Zenatane],ANTI-ACNE PREPARATIONS,4808,0.4871048252911814,0.0,0.0,0.4871048252911814,0.0,0.0,0.0,0.5128951747088186,2342,0,0,0
1605086,{21 (desogestrel 0.15 MG / ethinyl estradiol 0.03 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Juleber 28 Day],,4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1605075,0.8 ML filgrastim-sndz 0.6 MG/ML Prefilled Syringe [Zarxio],IMMUNOSTIMULANTS,3880,0.6994845360824742,0.0,0.0,0.6994845360824742,0.0,0.0,0.0,0.30051546391752576,2714,0,0,0
1605071,0.5 ML filgrastim-sndz 0.6 MG/ML Prefilled Syringe [Zarxio],IMMUNOSTIMULANTS,3880,0.6994845360824742,0.0,0.0,0.6994845360824742,0.0,0.0,0.0,0.30051546391752576,2714,0,0,0
1604544,1.5 ML insulin glargine 300 UNT/ML Pen Injector [Toujeo],DRUGS USED IN DIABETES,4570,0.0,0.0,0.187527352297593,0.0,0.0,0.0,0.0,0.812472647702407,0,0,857,0
1604539,1.5 ML insulin glargine 300 UNT/ML Pen Injector,DRUGS USED IN DIABETES,493,0.016227180527383367,0.0,0.06693711967545639,0.016227180527383367,0.0,0.0,0.0,0.9168356997971603,8,0,33,0
1604395,{60 (lenvatinib 10 MG Oral Capsule [Lenvima]) } Pack [Lenvima 20],,5085,0.9803343166175025,0.0,0.5931170108161259,0.3872173058013766,0.0,0.5931170108161259,0.0,0.01966568338249754,4985,0,3016,0
1604384,{30 (lenvatinib 10 MG Oral Capsule [Lenvima]) } Pack [Lenvima 10],,5085,0.9803343166175025,0.0,0.5931170108161259,0.3872173058013766,0.0,0.5931170108161259,0.0,0.01966568338249754,4985,0,3016,0
1604352,{60 (lenvatinib 10 MG Oral Capsule [Lenvima]) / 30 (lenvatinib 4 MG Oral Capsule [Lenvima]) } Pack [Lenvima 24],,5085,0.9803343166175025,0.0,0.5931170108161259,0.3872173058013766,0.0,0.5931170108161259,0.0,0.01966568338249754,4985,0,3016,0
1605257,levonorgestrel 0.000813 MG/HR Intrauterine System [Liletta],SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,3744,0.004006410256410256,0.0,0.01469017094017094,0.0,0.0,0.004006410256410256,0.0,0.9853098290598291,15,0,55,0
